date,rf,mkt_rf,smb,hml,mom
2023-11-22,0.00012004,0.02211690,-0.00675876,0.00372398,-0.00116482
2023-11-23,0.00012162,0.00136757,-0.00551859,0.00140173,0.00105870
2023-11-26,0.00036169,0.00322525,0.00557152,0.00925519,-0.00550350
2023-11-27,0.00012137,-0.00842164,0.01210432,-0.00275033,-0.00419536
2023-11-28,0.00012024,0.00570716,-0.00222107,0.01337871,-0.00868057
2023-11-29,0.00012195,0.00873822,0.00396119,0.00620071,-0.00751020
2023-11-30,0.00012080,-0.01893460,0.00355017,-0.00021513,0.01050684
2023-12-03,0.00036332,0.00806899,0.00447390,0.01304582,-0.00329607
2023-12-04,0.00012203,0.00232686,-0.00287180,0.00091955,0.00470997
2023-12-05,0.00012079,0.01363918,0.00438350,0.00710593,-0.01725925
2023-12-06,0.00011950,0.00137313,0.00634952,0.00349327,0.00526310
2023-12-07,0.00011818,-0.00067938,0.00180965,-0.00324134,-0.00589225
2023-12-10,0.00035394,-0.00079357,0.00337321,-0.00200575,0.00227077
2023-12-11,0.00011922,-0.01316623,-0.00338699,-0.00751432,0.00148401
2023-12-12,0.00011825,-0.00568486,-0.00288639,-0.00811813,-0.00055857
2023-12-13,0.00011845,-0.00005242,-0.00450509,0.00215840,-0.00013694
2023-12-14,0.00011988,0.02516021,0.00311096,0.00238749,-0.02128919
2023-12-17,0.00036037,-0.00078680,0.00580594,0.01001852,-0.00287190
2023-12-18,0.00011956,0.00523250,0.00558200,0.00178047,-0.00163484
2023-12-19,0.00011980,0.00896314,0.00482618,-0.00352231,-0.00256281
2023-12-20,0.00012004,0.01547326,0.00336990,0.00461526,-0.00852178
2023-12-21,0.00012029,-0.00786998,-0.00037019,0.00149174,-0.00005084
2023-12-24,0.00035766,-0.00514205,0.00373124,-0.00162885,0.00335537
2023-12-25,0.00012137,0.00983145,-0.00111980,0.00000642,-0.00110660
2023-12-26,0.00012308,-0.01381353,0.00389963,0.00276017,0.00426932
2023-12-27,0.00012340,0.00965237,-0.00122525,0.00421399,-0.00276562
2023-12-28,0.00012372,-0.00476075,0.00025633,-0.00306962,-0.00508464
2023-12-31,0.00036332,0.00594100,0.00075523,0.00286982,0.00159252
2024-01-01,0.00012048,0.02371281,0.00888706,0.01285505,-0.01340646
2024-01-02,0.00011921,-0.00168776,0.00770550,0.00709626,0.00179531
2024-01-03,0.00011630,-0.00971400,0.00469507,0.00345479,0.00382943
2024-01-04,0.00011818,0.00559249,0.00134743,-0.00549544,-0.00758190
2024-01-07,0.00034830,-0.00847096,-0.00150162,-0.00483420,-0.00194490
2024-01-08,0.00011570,-0.00213326,-0.00142057,-0.01070546,0.00428936
2024-01-09,0.00011468,-0.00418821,0.00410950,-0.00530781,0.00781292
2024-01-10,0.00011484,-0.00490930,-0.00155125,-0.00410429,0.00753560
2024-01-11,0.00011501,0.00260270,0.00187408,-0.00387556,0.00577310
2024-01-14,0.00034559,-0.00337305,0.00057534,-0.00380006,0.00288292
2024-01-15,0.00011445,-0.00478446,-0.00522010,-0.01182638,-0.00564189
2024-01-16,0.00011591,-0.01411475,0.00189763,-0.00921501,0.00264309
2024-01-17,0.00011480,-0.00647660,0.00271307,0.00331135,-0.00290079
2024-01-18,0.00011631,0.01959133,-0.00338569,0.00921157,0.00724215
2024-01-21,0.00034958,-0.00437127,-0.00409300,-0.00079547,0.01150880
2024-01-22,0.00011717,-0.00083749,0.00136018,-0.00878400,0.00379858
2024-01-23,0.00011598,-0.00641942,0.00247034,-0.00230687,0.00186850
2024-01-24,0.00011619,0.00876173,0.00127278,0.00010837,0.00483908
2024-01-25,0.00011641,-0.00177584,0.00362466,-0.00020478,-0.00623739
2024-01-28,0.00034553,0.00611894,0.00225199,0.00887284,0.00032489
2024-01-29,0.00011583,0.00989063,-0.00713014,0.00587929,0.00334200
2024-01-30,0.00011606,-0.00976402,0.00506161,-0.00078243,0.00806666
2024-01-31,0.00011471,-0.00411130,0.00683707,0.00454477,-0.00080616
2024-02-01,0.00011656,-0.00596682,0.00540956,-0.00481591,0.00426372
2024-02-04,0.00035049,0.00041065,-0.00857603,0.00072435,0.01007809
2024-02-05,0.00011682,-0.00235808,0.00607032,-0.00839750,-0.00255387
2024-02-06,0.00011682,0.01397956,0.00008268,-0.00216313,-0.00526523
2024-02-07,0.00011682,0.00183525,0.00215467,-0.00489718,-0.00332123
2024-02-08,0.00011682,-0.00606058,0.00708348,-0.00699992,0.00637744
2024-02-11,0.00034224,-0.00904946,0.00126761,-0.00503725,0.00754211
2024-02-12,0.00011335,0.01364245,-0.00659157,0.00883755,-0.00260638
2024-02-13,0.00011349,0.00784075,0.00166942,0.00457726,-0.00348415
2024-02-14,0.00011364,-0.00231535,-0.00185082,-0.01094282,0.00532135
2024-02-15,0.00011501,0.00476794,-0.00037345,-0.00030871,-0.00056379
2024-02-18,0.00034559,0.00699358,0.00167697,0.00689407,0.00941192
2024-02-19,0.00011572,0.01147572,-0.00074611,0.00576203,-0.00358561
2024-02-20,0.00011462,0.00082589,0.00343365,-0.01009480,-0.00643410
2024-02-21,0.00011480,-0.00135083,-0.00116631,-0.00295403,-0.00437779
2024-02-22,0.00011498,0.00849891,-0.00148741,-0.00187297,-0.00370772
2024-02-25,0.00034555,0.01256566,-0.00498121,0.00581039,-0.00164438
2024-02-26,0.00011436,0.00267205,0.00015685,0.00473685,0.00790586
2024-02-28,0.00023240,-0.00540328,0.00184258,0.00516511,0.00227972
2024-02-29,0.00011495,0.00784073,0.00050416,0.00617038,0.00554403
2024-03-03,0.00034553,0.00691467,0.00088880,-0.00054450,0.00201392
2024-03-04,0.00011428,-0.00124839,0.00208275,-0.00480985,0.00071276
2024-03-05,0.00011606,-0.00636339,-0.00170860,0.00247614,0.00076508
2024-03-06,0.00011471,0.00133732,-0.00492884,0.00285366,0.00340042
2024-03-07,0.00011493,-0.00986201,0.00187533,-0.00723273,-0.00189538
2024-03-10,0.00034385,-0.00996027,0.00401411,-0.00397353,-0.00635325
2024-03-11,0.00011452,-0.00200906,-0.00646570,-0.00187153,-0.00220484
2024-03-12,0.00011468,-0.00592008,0.00000048,-0.00333167,0.00028041
2024-03-13,0.00011364,0.00113540,0.00454103,0.00386326,0.00342507
2024-03-14,0.00011258,-0.00620953,0.00133845,-0.00399102,0.00543724
2024-03-17,0.00034189,0.01310140,0.00037326,0.00805011,0.00747970
2024-03-18,0.00011445,0.01219301,0.00095026,0.00771848,0.01069518
2024-03-19,0.00011591,0.00554461,-0.00306290,-0.00507430,0.00382707
2024-03-20,0.00011611,0.01402046,0.00106242,0.00686749,0.00262666
2024-03-21,0.00011631,0.00729072,-0.00590046,0.00564082,-0.00121283
2024-03-25,0.00045537,0.00733309,-0.00247912,-0.00111085,0.00014382
2024-03-26,0.00011456,0.00003692,-0.00562617,0.00127609,0.00245316
2024-03-27,0.00011619,-0.00308989,0.00175682,-0.00132067,-0.00294234
2024-03-28,0.00011641,-0.00016363,0.00558369,-0.00380318,-0.00411090
2024-03-31,0.00025222,0.00470553,-0.00390794,0.00623846,0.00470506
2024-04-01,0.00011428,-0.00287108,0.00658398,0.00135854,-0.00537571
2024-04-02,0.00011606,-0.01506200,0.00490353,-0.00427603,-0.00112255
2024-04-03,0.00011471,-0.00059407,0.00023533,0.00107173,0.00262965
2024-04-04,0.00011493,-0.01589895,0.00828353,-0.00901043,-0.00214919
2024-04-07,0.00034143,0.01072595,-0.00340208,0.00723665,0.00445345
2024-04-08,0.00011335,0.01529329,-0.00303588,0.00902832,0.00663923
2024-04-09,0.00011468,-0.01088650,0.01056537,-0.00711009,-0.00616314
2024-04-10,0.00011484,-0.01010239,-0.00290320,-0.00330505,-0.00190776
2024-04-11,0.00011623,-0.01576646,-0.00217491,-0.00498768,0.00614085
2024-04-14,0.00034928,0.00224655,-0.00507569,-0.00514856,0.00716046
2024-04-15,0.00011572,-0.00944977,0.01084496,-0.00071074,0.00192752
2024-04-16,0.00011591,-0.00351847,-0.00216078,0.00350329,-0.00022926
2024-04-17,0.00011480,-0.01026009,0.00531451,-0.00545491,-0.00257537
2024-04-18,0.00011498,0.01074065,-0.00061525,0.00461739,0.00587498
2024-04-21,0.00034958,0.01134243,-0.00683947,0.01048251,-0.00226612
2024-04-24,0.00034734,0.00232082,0.00466769,-0.00538261,0.00527580
2024-04-25,0.00011641,-0.00727583,0.00253060,-0.00251387,0.00071902
2024-04-30,0.00057594,0.01082933,0.00120190,-0.00253899,0.00543954
2024-05-01,0.00011630,-0.00827281,0.00033880,0.00092279,-0.00304882
2024-05-02,0.00011656,0.00253058,-0.00567352,0.00045066,-0.00367618
2024-05-05,0.00035049,0.00407973,0.00251860,-0.00632728,0.00323473
2024-05-06,0.00011682,-0.00366765,0.00017754,-0.00818580,0.00627489
2024-05-07,0.00011682,0.01459272,-0.00292724,0.01004399,-0.00459524
2024-05-08,0.00011682,0.00680950,-0.00449462,-0.00398157,0.00762973
2024-05-09,0.00011682,0.00592277,-0.00400048,-0.00506209,0.00672252
2024-05-12,0.00034565,0.00349134,-0.00225855,-0.00424934,0.00610611
2024-05-15,0.00034361,0.00047242,-0.00447283,0.00785275,-0.00196784
2024-05-16,0.00011501,-0.02110765,-0.00164751,-0.00737701,-0.00568785
2024-05-19,0.00034559,-0.01496995,0.00279785,0.00090999,0.00080065
2024-05-20,0.00011572,0.00852976,-0.00185352,-0.00233344,0.00260964
2024-05-21,0.00011591,-0.00693532,-0.00048062,-0.00328934,0.00038200
2024-05-22,0.00011742,-0.00431767,0.00351493,-0.00137987,0.00879593
2024-05-23,0.00011631,-0.00306978,0.00294704,-0.00115788,-0.00296627
2024-05-26,0.00034958,0.00078698,0.00346479,0.00295537,0.00331469
2024-05-27,0.00011717,-0.00146593,-0.00276320,0.00292284,0.00176165
2024-05-28,0.00011598,0.00939884,-0.00043263,0.00295769,-0.00237608
2024-05-29,0.00011619,0.00108042,-0.00156925,0.00030330,0.00476184
2024-05-30,0.00011495,0.00190469,0.00078223,0.00357830,0.00088202
2024-06-02,0.00034997,-0.00357716,0.00593016,0.00055598,-0.00712468
2024-06-03,0.00011738,0.00810275,-0.00382940,0.01778497,-0.00477807
2024-06-04,0.00011764,-0.00545884,-0.00114589,0.00112140,0.00371275
2024-06-05,0.00011790,-0.01809238,-0.00118408,-0.00608941,-0.00188955
2024-06-06,0.00011818,-0.01187823,-0.00180691,-0.00656762,-0.00448385
2024-06-09,0.00034807,0.00141693,-0.00361706,-0.00207548,-0.00101955
2024-06-10,0.00011570,0.00582251,-0.00424915,0.00107014,0.00234023
2024-06-13,0.00035121,0.00162136,0.00255536,0.00164600,0.00720422
2024-06-16,0.00035298,-0.00994649,0.00092153,0.00000567,0.00604526
2024-06-17,0.00011700,0.01454438,-0.01142391,0.00784494,0.00358359
2024-06-18,0.00011721,-0.00433382,-0.00337291,-0.00075223,0.00633740
2024-06-19,0.00011611,-0.00035037,-0.00246463,0.00352604,-0.00108814
2024-06-20,0.00011631,-0.01756641,-0.00005348,-0.00314239,-0.00400056
2024-06-23,0.00034555,-0.00532739,0.00225031,-0.00282044,-0.00767931
2024-06-24,0.00011717,-0.00072078,0.00044675,-0.00325536,0.00369253
2024-06-25,0.00011598,0.00814325,-0.00096541,0.01233879,0.00803639
2024-06-26,0.00011619,0.00970665,-0.00173399,-0.00232600,0.00365234
2024-06-27,0.00011495,-0.00724846,0.00608729,-0.00551950,0.00524939
2024-06-30,0.00034553,0.00447949,0.01235767,0.00049478,0.00718148
2024-07-01,0.00011428,-0.00728478,0.00282981,-0.00029623,-0.00675808
2024-07-02,0.00011449,0.00349474,-0.00646101,-0.00379465,0.00674617
2024-07-03,0.00011471,0.00565704,-0.00516163,-0.00018937,0.00199424
2024-07-04,0.00011656,0.01738010,-0.00666561,0.00776582,-0.00452610
2024-07-07,0.00034559,0.02844581,0.00011474,0.01172564,-0.01076879
2024-07-08,0.00011687,-0.01025882,0.00308633,0.00372205,0.00223603
2024-07-09,0.00011468,0.00604293,0.00126559,0.01021612,0.00109879
2024-07-10,0.00011605,-0.00674199,-0.00006827,0.00239444,0.01150781
2024-07-11,0.00011501,0.01830947,0.00201091,0.01284883,-0.01024655
2024-07-14,0.00034559,-0.00024852,-0.00290617,-0.00283608,-0.00116986
2024-07-15,0.00011572,0.00177769,0.00195923,0.00243811,0.00258308
2024-07-16,0.00011462,0.00136537,-0.00098117,-0.00006856,-0.00224653
2024-07-17,0.00011480,-0.00368192,0.00168778,-0.00099489,-0.00361796
2024-07-18,0.00011365,-0.00125320,-0.00063762,0.00278192,-0.00692499
2024-07-21,0.00034555,-0.00929897,-0.00078942,-0.00232276,-0.00029012
2024-07-22,0.00011717,0.00485692,-0.00253963,-0.00274049,0.00277922
2024-07-23,0.00011740,0.01452425,-0.00207448,-0.00122918,-0.00365751
2024-07-24,0.00011619,-0.00107232,0.00812004,-0.00093541,0.00054354
2024-07-25,0.00011641,-0.00482120,0.00246053,-0.00031723,-0.00217895
2024-07-28,0.00034997,-0.02405727,0.00286818,-0.00364196,-0.00190103
2024-07-29,0.00011893,0.00074931,-0.00140338,-0.00524213,0.00491595
2024-07-30,0.00011606,-0.00828359,-0.00074411,-0.00283814,-0.00258740
2024-07-31,0.00011471,0.00337001,0.00627769,-0.00745962,0.00588077
2024-08-01,0.00011493,-0.01605771,0.00979942,-0.00824954,-0.00237241
2024-08-04,0.00034553,-0.01950084,-0.00155513,0.01009478,-0.00542677
2024-08-05,0.00011516,-0.00769689,-0.01053024,0.01160516,-0.00530409
2024-08-06,0.00011516,0.01396009,-0.00184505,0.00121882,-0.00117553
2024-08-07,0.00011516,0.01742576,0.00023302,0.00591870,-0.00165685
2024-08-08,0.00011516,0.01223731,0.00029287,0.00528638,0.00272901
2024-08-11,0.00033543,0.00176254,0.00221243,0.00209892,0.00692209
2024-08-12,0.00011335,-0.01541265,0.00151898,-0.00464836,0.00376677
2024-08-14,0.00022970,0.01747420,-0.00663976,0.00457546,0.00226497
2024-08-15,0.00011501,0.01609449,-0.00043326,-0.00140956,0.00371201
2024-08-18,0.00034189,0.00714186,0.00070527,0.00049949,0.00059103
2024-08-19,0.00011445,-0.00580787,0.00068770,-0.00033732,-0.00073105
2024-08-20,0.00011462,0.00031427,0.00576028,-0.00091651,-0.00158734
2024-08-21,0.00011611,-0.00763920,0.00218917,-0.00157622,0.00406401
2024-08-22,0.00011498,0.00180897,-0.00035848,0.00531114,-0.00108752
2024-08-25,0.00034555,0.02055328,-0.01302265,0.00481941,-0.00284989
2024-08-26,0.00011717,-0.00196158,0.00418341,-0.00412111,-0.00767196
2024-08-27,0.00011740,-0.00149282,0.00502454,0.00687416,0.00100284
2024-08-28,0.00011619,0.00778161,-0.00015323,0.00557599,0.00413741
2024-08-29,0.00011495,0.00121985,0.00469180,-0.00003969,0.00467508
2024-09-01,0.00034553,-0.00713472,0.01014969,0.00178236,0.00374849
2024-09-02,0.00011273,0.00857747,-0.00213145,0.00045443,-0.00431748
2024-09-03,0.00011449,-0.01073713,0.00441944,0.00214812,-0.00139270
2024-09-04,0.00011471,-0.00434935,0.00272078,0.00374885,-0.00122164
2024-09-05,0.00011656,0.01283578,-0.00023044,0.00377994,0.00067292
2024-09-08,0.00034559,-0.01538237,0.00172311,0.00024523,-0.00008264
2024-09-09,0.00011452,-0.00524120,-0.00153755,-0.00220687,0.00939429
2024-09-10,0.00011587,-0.00127368,0.00064004,0.00182479,0.00405110
2024-09-11,0.00011605,0.00001393,-0.00380834,0.00067672,0.00140705
2024-09-12,0.00011623,0.01076463,-0.00105313,0.00357361,0.00326366
2024-09-15,0.00034559,-0.00237180,0.00586317,-0.00090521,0.00128305
2024-09-16,0.00011572,-0.01697743,0.00187402,-0.00395705,0.00283126
2024-09-17,0.00011591,-0.01379630,-0.00068926,-0.00388726,0.00059027
2024-09-18,0.00011480,0.00294932,-0.00065788,0.00764029,0.00201556
2024-09-19,0.00011631,-0.00449907,0.00056521,-0.00817594,0.00010292
2024-09-22,0.00034958,0.00781570,0.00471143,-0.00284440,0.00082795
2024-09-23,0.00011436,0.00436880,-0.00104750,-0.00015129,0.00221952
2024-09-24,0.00011314,0.01388346,-0.00029612,0.00727820,-0.00667691
2024-09-25,0.00011331,0.00835456,-0.00445318,-0.00051821,0.00322439
2024-09-26,0.00011495,0.01418342,-0.00771281,0.00276664,-0.00420454
2024-09-29,0.00034553,0.01045842,-0.00090018,0.00153829,-0.00460942
2024-09-30,0.00011428,0.00342578,-0.00077779,0.00381778,-0.00010494
2024-10-01,0.00011449,-0.01171411,0.00746650,-0.00181775,0.00242678
2024-10-06,0.00058166,-0.00582742,-0.00068451,-0.00269211,0.01046232
2024-10-07,0.00011630,0.00287873,0.00224065,0.00140811,0.00131786
2024-10-08,0.00011630,0.00025700,-0.00119482,0.00101944,-0.00203580
2024-10-09,0.00011630,0.00627376,-0.00332419,0.00569693,-0.00036397
2024-10-10,0.00011630,-0.00929287,0.00192638,-0.00007229,-0.00618651
2024-10-13,0.00035359,0.00711470,-0.00157363,-0.00662385,0.00828449
2024-10-14,0.00011570,0.00506008,-0.00475288,-0.00416385,0.00186381
2024-10-15,0.00011706,0.00784708,-0.00066457,0.00302276,-0.00171673
2024-10-20,0.00058037,0.02390301,-0.00702549,0.00839667,-0.01080673
2024-10-21,0.00011700,-0.00247523,0.00307596,-0.00290535,0.00250093
2024-10-22,0.00011721,-0.00872092,0.00597872,-0.00554881,0.00290829
2024-10-27,0.00057412,0.00995439,0.00043317,0.00273497,-0.00525387
2024-10-28,0.00011717,0.00022566,0.00556657,-0.00198886,-0.00151182
2024-10-29,0.00011740,0.00850608,-0.00160654,0.00193391,0.00261338
2024-10-30,0.00011475,0.01666207,-0.00622159,0.00452577,-0.00721937
2024-10-31,0.00011349,-0.00232453,0.00159418,0.00581532,-0.00308028
2024-11-03,0.00034553,0.00066085,0.00564116,0.00653620,0.00060205
2024-11-04,0.00011583,-0.00121255,-0.00243814,0.00366995,-0.00491567
2024-11-05,0.00011764,0.00452336,0.00020880,-0.00702184,-0.00133093
2024-11-06,0.00011630,0.00091589,-0.00785332,-0.00171945,-0.00394791
2024-11-07,0.00011656,-0.00217411,-0.00281723,-0.00250072,0.00390009
2024-11-10,0.00034814,0.02325040,-0.00257973,0.00218096,-0.00001215
2024-11-11,0.00011687,-0.00343296,0.01043110,0.00054557,0.00377030
2024-11-12,0.00011706,0.00817418,-0.00221772,0.00380968,0.00324679
2024-11-13,0.00011605,0.00358641,0.00612084,0.00675666,-0.00679029
2024-11-14,0.00011623,-0.00789644,-0.00088737,0.00198771,-0.00121998
2024-11-17,0.00034928,0.00430923,0.00015345,0.00746032,-0.00326454
2024-11-18,0.00011700,-0.00222260,0.01261248,-0.00165431,-0.00075293
2024-11-19,0.00011591,0.00178981,0.00155229,-0.00222715,0.00447726
2024-11-20,0.00011742,-0.00094686,0.00828773,-0.00245341,0.00573601
2024-11-21,0.00011764,-0.00012169,0.00320958,0.00486137,0.00401616
2024-11-24,0.00034958,0.01008117,-0.00196445,0.00130448,-0.00287173
2024-11-25,0.00011717,0.00180767,0.00035840,-0.00673299,-0.00417051
2024-11-26,0.00011740,0.00759378,-0.00299964,0.00385487,-0.01017805
2024-11-27,0.00011763,-0.00786433,0.00469429,0.00276275,-0.00388095
2024-11-28,0.00011641,-0.00473712,0.00670485,0.00604022,-0.00000540
2024-12-01,0.00035442,0.01787950,0.00638403,-0.00126417,0.00033511
2024-12-02,0.00011738,-0.00064733,0.00150931,-0.00222430,-0.00642640
2024-12-03,0.00011764,0.01006953,-0.00772592,-0.00362313,-0.00789341
2024-12-04,0.00011950,0.00298372,-0.00322276,0.00689232,0.00007711
2024-12-05,0.00011656,0.00002763,0.00276569,0.00335971,0.00336397
2024-12-08,0.00034726,0.00906590,0.00042049,0.00422068,-0.00849304
2024-12-09,0.00011687,0.00708834,-0.00586343,0.00178240,-0.00204763
2024-12-10,0.00011706,-0.00114692,0.00487648,0.00138643,-0.00196362
2024-12-11,0.00011605,-0.00563563,0.00071481,-0.00089574,0.00633891
2024-12-12,0.00011623,-0.00183239,-0.00029689,0.00503944,-0.00464174
2024-12-15,0.00034928,-0.01140805,-0.00117469,-0.00271481,0.00591935
2024-12-16,0.00011572,0.01254489,0.00043877,-0.00003675,0.00401395
2024-12-17,0.00011721,0.01277453,0.00126733,0.00217827,0.00355375
2024-12-18,0.00011742,0.00543651,0.00519902,-0.00545011,0.00529652
2024-12-19,0.00011764,-0.00748824,0.00107543,0.00121068,0.00187388
2024-12-22,0.00034958,0.01095804,-0.00308152,-0.00083024,-0.00711703
2024-12-23,0.00011857,-0.00229630,-0.00321504,-0.00550089,-0.00559792
2024-12-24,0.00011598,0.00326169,-0.00796710,-0.00355966,0.00112715
2024-12-25,0.00011619,-0.00498392,0.00280848,0.00029512,-0.00058949
2024-12-26,0.00011641,-0.00647152,-0.00112020,0.00042025,0.00197469
2024-12-29,0.00034997,-0.00243343,-0.00354052,-0.00183027,0.00034115
2024-12-30,0.00011893,-0.00231118,-0.00070979,0.00354330,0.00667342
2024-12-31,0.00011606,0.01384450,0.00547917,0.00752470,0.00208215
2025-01-01,0.00011630,0.00642719,0.01094724,0.00180800,0.00378923
2025-01-02,0.00011493,0.00435602,0.00175738,-0.00745428,0.00249330
2025-01-05,0.00034296,0.00921614,0.00060321,0.00214979,-0.00054329
2025-01-06,0.00011335,0.00789526,0.00267046,0.00091433,-0.00480075
2025-01-07,0.00011349,-0.00078586,-0.00339926,-0.00403080,0.00697259
2025-01-08,0.00011484,-0.00870101,-0.00267336,-0.00448528,0.00771318
2025-01-09,0.00011501,0.00289934,-0.00094117,0.00220976,-0.00260905
2025-01-12,0.00034189,0.00017832,-0.00189925,0.00001202,0.00570253
2025-01-13,0.00011572,0.00209030,0.00190920,0.00757080,-0.00588830
2025-01-14,0.00011591,0.01178834,0.00091088,-0.00248657,-0.00452455
2025-01-15,0.00011611,0.01282743,0.00366664,0.00552578,-0.00208215
2025-01-16,0.00011498,0.00335817,0.00313864,0.00447676,-0.00013966
2025-01-19,0.00034555,0.01205766,0.00186060,0.00592488,0.00022035
2025-01-20,0.00011577,-0.00206254,-0.00179921,-0.00835902,0.00284378
2025-01-21,0.00011456,-0.00088327,0.00279106,-0.00426304,0.00646348
2025-01-22,0.00011619,-0.00817990,0.00380127,-0.00295627,0.00344693
2025-01-23,0.00011641,-0.00626947,-0.00189885,0.00090080,0.00085862
2025-01-26,0.00034997,0.00045600,0.00137348,-0.00554004,0.00142091
2025-01-27,0.00011428,-0.01807900,0.00411630,-0.00285078,-0.00090026
2025-01-28,0.00011449,0.00096751,-0.00387926,0.00136380,0.00271628
2025-01-29,0.00011630,0.00213094,-0.00227784,0.00363732,0.00497614
2025-01-30,0.00011656,-0.00813048,0.00994282,-0.00008882,-0.00018388
2025-02-02,0.00034553,0.00239771,0.00087015,0.00215986,-0.00003671
2025-02-03,0.00011516,-0.00435311,-0.00181257,-0.00048245,0.01170062
2025-02-04,0.00011516,0.01482838,0.00222090,-0.00201268,-0.00781451
2025-02-05,0.00011516,0.01656019,0.00036894,0.01091471,0.00626771
2025-02-06,0.00011516,-0.00373496,-0.00129895,-0.00531630,-0.00315305
2025-02-09,0.00035246,-0.00308578,0.00212210,0.00342912,0.00815028
2025-02-10,0.00011687,0.00937382,0.00427141,0.00160846,-0.00125618
2025-02-11,0.00011706,-0.00874346,0.00118208,-0.00722611,0.00685313
2025-02-12,0.00011605,-0.01393381,0.00462016,-0.00260526,-0.00173855
2025-02-13,0.00011623,0.01449569,-0.00275819,0.00080580,-0.00047262
2025-02-16,0.00035298,0.00315519,0.00272307,-0.00169424,0.00253134
2025-02-17,0.00011700,-0.00468137,0.00493686,-0.00235935,0.00054525
2025-02-18,0.00011721,0.01476762,-0.00128831,0.00561823,0.00547090
2025-02-19,0.00011611,-0.00302332,-0.00149240,0.00308470,0.00113232
2025-02-20,0.00011631,-0.00411920,-0.00032316,0.00668141,-0.00310147
2025-02-23,0.00034555,-0.01453255,-0.00024776,-0.00535159,-0.00642770
2025-02-24,0.00011577,-0.00675268,-0.00133002,0.00109619,0.00226548
2025-02-25,0.00011740,-0.00177310,-0.00495780,-0.00282372,-0.00165394
2025-02-26,0.00011763,0.00539844,-0.00111122,0.00216123,0.00032126
2025-02-27,0.00011641,0.00037392,-0.00245852,-0.00546597,0.00246526
2025-03-02,0.00034553,-0.00354678,-0.00427014,0.00224158,0.00543719
2025-03-03,0.00011583,0.01127743,-0.00153140,0.00680452,0.01342378
2025-03-04,0.00011764,-0.02118034,-0.00424544,0.00009077,-0.00241257
2025-03-05,0.00011630,0.00912507,-0.00426036,-0.00371984,0.00127783
2025-03-06,0.00011493,-0.00764664,-0.00152960,-0.00474692,-0.00432249
2025-03-09,0.00034558,0.01019910,-0.00022653,0.00284123,0.00420135
2025-03-10,0.00011570,-0.00995768,-0.00399154,-0.00053701,-0.00137330
2025-03-11,0.00011587,-0.00041765,-0.00432933,-0.00318184,-0.00950691
2025-03-12,0.00011605,0.01671727,-0.00014641,0.00778666,0.01046974
2025-03-13,0.00011501,0.00347487,-0.00629003,-0.00387570,0.00907915
2025-03-16,0.00034666,0.01071050,-0.00482428,-0.00039595,0.01211438
2025-03-17,0.00011445,-0.00271615,-0.01107863,0.00172105,0.00012203
2025-03-18,0.00011591,-0.01161713,-0.00039648,-0.00445872,0.00479983
2025-03-19,0.00011480,-0.00984333,0.00108989,-0.00428258,-0.01424103
2025-03-20,0.00011498,-0.00435069,-0.00302072,-0.00093484,-0.00427087
2025-03-23,0.00034555,-0.03949247,-0.00272140,-0.01828522,-0.01725935
2025-03-24,0.00011577,0.01872034,-0.00639060,0.00633884,0.00944014
2025-03-25,0.00011598,0.00428681,0.00425346,0.00648690,0.01191270
2025-03-26,0.00011763,-0.01268504,0.00260744,0.00243772,-0.00100844
2025-03-27,0.00011641,0.01161743,-0.00430397,0.00523272,0.00370662
2025-03-30,0.00034997,-0.01218487,-0.00096073,0.00578033,-0.00336385
2025-03-31,0.00011738,-0.00570346,-0.00392521,0.00147935,-0.00366407
2025-04-01,0.00011606,0.00935075,0.00700979,0.00039372,0.00670741
2025-04-02,0.00011630,0.01420004,-0.00873780,-0.00411301,-0.00253760
2025-04-03,0.00011656,-0.00718342,-0.00469437,0.00785857,0.00082327
2025-04-06,0.00034637,-0.03766147,-0.00274813,-0.00044643,-0.00290987
2025-04-07,0.00011805,0.00527104,-0.00906022,-0.00245467,-0.01356076
2025-04-08,0.00012062,0.01665395,0.00169594,-0.00130779,0.01150948
2025-04-09,0.00012086,-0.01605137,0.00245941,-0.00330954,0.00035426
2025-04-10,0.00011744,0.02051346,0.01104421,-0.00665930,-0.00231921
2025-04-14,0.00046574,0.02220285,-0.00222417,0.00365334,0.01031682
2025-04-15,0.00011591,0.00598280,0.00290310,0.00159456,0.00620943
2025-04-16,0.00011611,0.00381641,0.00032821,-0.00041784,0.00064476
2025-04-17,0.00011631,0.00075402,0.00009677,0.00629386,0.00257998
2025-04-20,0.00034151,0.00151536,0.00342340,-0.00315805,-0.00408665
2025-04-21,0.00011577,-0.01583237,0.00073952,-0.00073367,-0.00441936
2025-04-22,0.00011598,0.00625450,0.01099756,-0.00013972,-0.01072871
2025-04-23,0.00011619,0.01679407,-0.00196715,0.00161804,0.00005878
2025-04-24,0.00011641,-0.00143063,-0.00648068,0.00226669,0.00348203
2025-04-27,0.00034553,0.00035227,-0.00137085,0.00118063,-0.00224196
2025-04-28,0.00011738,-0.00432311,-0.00406576,-0.00701394,-0.00138221
2025-04-29,0.00011606,0.00329770,-0.00018637,0.00226026,0.00769064
2025-05-04,0.00057366,0.00345385,0.00279200,-0.00131235,0.00720622
2025-05-05,0.00011471,0.00808059,-0.00439289,0.00140988,0.00082505
